name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Paris, France",2009-04-28,55.9,41.4,47.6,55.9,38.1,45.7,42.9,84.7,0.365,100,33.33,rain,0,0,25.8,11.2,172.1,1001.5,73.3,10.2,,,,,2009-04-28T06:35:20,2009-04-28T21:01:49,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-29,58.7,46.1,50.5,58.7,43.6,50,44.9,82,0.053,100,33.33,rain,0,0,18.2,8.1,339.7,1008.4,79.8,9.4,,,,,2009-04-29T06:33:35,2009-04-29T21:03:17,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-04-30,66.7,42.5,54.6,66.7,42.5,54.5,43.6,70.3,0.001,100,4.17,rain,0,0,16.6,6.6,158.2,1016.8,21.5,8.4,,,,,2009-04-30T06:31:51,2009-04-30T21:04:45,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-01,69.4,47.9,58.8,69.4,47.9,58.8,46.2,66,0,0,0,,0,0,24.2,12.8,319.4,1023.1,14.5,10.2,,,,,2009-05-01T06:30:09,2009-05-01T21:06:12,0.25,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-02,63.5,47.3,56.5,63.5,46.9,56.3,48,73.3,0,0,0,,0,0,21.8,8.4,322.2,1029.2,47.1,10.5,,,,,2009-05-02T06:28:27,2009-05-02T21:07:40,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-03,57.3,49,53.8,57.3,48.1,53.7,45.9,74.8,0,0,0,,0,0,20.5,9.3,318.4,1027.2,70.4,8.6,,,,,2009-05-03T06:26:48,2009-05-03T21:09:07,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-04,59.9,44.3,52.9,59.9,42.8,52.4,38.5,61.4,0,0,0,,0,0,20.3,10.3,329.5,1027.3,48.4,10.7,,,,,2009-05-04T06:25:09,2009-05-04T21:10:33,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-05,61.1,47.4,54.3,61.1,44.6,53.6,46.4,75,0,0,0,,0,0,20,9.1,265.9,1025.4,74.3,12,,,,,2009-05-05T06:23:33,2009-05-05T21:11:59,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-06,62.1,48.9,56.1,62.1,45.8,55.9,47.3,72.8,0,0,0,,0,0,26.1,10.9,268.5,1022.1,79.3,12.2,,,,,2009-05-06T06:21:57,2009-05-06T21:13:25,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-07,74.5,46.4,61.6,74.5,44.7,61.4,50.7,69.9,0,0,0,,0,0,18.5,8,192.3,1016.4,33.1,10.2,,,,,2009-05-07T06:20:23,2009-05-07T21:14:51,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-08,64.6,54,58.9,64.6,54,58.9,48.6,69.5,0.002,100,4.17,rain,0,0,24.7,12.6,269.4,1015.3,64.6,10.6,,,,,2009-05-08T06:18:51,2009-05-08T21:16:16,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-09,62.4,50.8,56.4,62.4,50.8,56.4,47.7,73.3,0.055,100,8.33,rain,0,0,14.2,7.3,122.6,1017,69.7,9.4,,,,,2009-05-09T06:17:20,2009-05-09T21:17:40,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-10,69.7,51.1,59.8,69.7,51.1,59.8,53.3,80.3,0.037,100,16.67,rain,0,0,19.9,11.3,88.5,1015.9,73.1,6.7,,,,,2009-05-10T06:15:51,2009-05-10T21:19:04,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-11,59.9,57.1,58,59.9,57.1,58,55.5,91.4,0.077,100,37.5,rain,0,0,29.6,13.9,27.5,1013.9,91.2,4.9,,,,,2009-05-11T06:14:24,2009-05-11T21:20:27,0.57,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-12,67.7,53.7,59.1,67.7,53.7,59.1,54.4,85.2,0.829,100,33.33,rain,0,0,25.7,12.6,18.3,1012.4,77.5,6.4,,,,,2009-05-12T06:12:59,2009-05-12T21:21:50,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-13,70.3,56.4,62.4,70.3,56.4,62.4,57.7,85.3,0.176,100,16.67,rain,0,0,24,8,9.1,1012.5,82.7,4.8,,,,,2009-05-13T06:11:35,2009-05-13T21:23:12,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-14,64.7,55.9,59.9,64.7,55.9,59.9,57.2,91,0.494,100,58.33,rain,0,0,18.4,8,236.6,1007.4,83.4,6.2,,,,,2009-05-14T06:10:13,2009-05-14T21:24:33,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-15,58.7,50.6,55.6,58.7,50.6,55.6,49.7,81.5,0.04,100,8.33,rain,0,0,30.4,14.2,223.9,1007.3,66.8,9.4,,,,,2009-05-15T06:08:53,2009-05-15T21:25:53,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-16,61.1,48.4,54.8,61.1,45.2,53.7,48.9,80.6,0.034,100,29.17,rain,0,0,28.5,13,189.7,1011.5,69.2,10.9,,,,,2009-05-16T06:07:35,2009-05-16T21:27:13,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-17,60.9,49.7,54.4,60.9,46.4,54,49.9,85.1,0.267,100,33.33,rain,0,0,27,12.2,189.5,1012.7,72.5,10.4,,,,,2009-05-17T06:06:19,2009-05-17T21:28:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-18,66.5,46.9,56,66.5,43.5,55.2,46.7,73.3,0.02,100,4.17,rain,0,0,27.8,12.9,207.9,1018.4,36.7,13,,,,,2009-05-18T06:05:05,2009-05-18T21:29:49,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-19,67.6,47.4,58.1,67.6,47.4,58,48.3,72.3,0,0,0,,0,0,19.3,9.5,212.5,1020.4,48.6,11,,,,,2009-05-19T06:03:53,2009-05-19T21:31:06,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-20,73.4,49.1,62.5,73.4,49.1,62.5,49.8,65.6,0,0,0,,0,0,12.9,4.6,97.3,1019.8,57,11.5,,,,,2009-05-20T06:02:43,2009-05-20T21:32:22,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-21,71.8,57,64.5,71.8,57,64.5,53.7,68.6,0,0,0,,0,0,21.7,9.4,333.5,1014.5,70.4,10.7,,,,,2009-05-21T06:01:35,2009-05-21T21:33:37,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-22,69.5,50.4,60.1,69.5,50.4,60.1,44,57.4,0,0,0,,0,0,16.9,8.9,327.2,1017.9,18.2,13,,,,,2009-05-22T06:00:29,2009-05-22T21:34:50,0.93,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-23,72.4,52,63.3,72.4,52,63.3,48.9,60.4,0.008,100,8.33,rain,0,0,21.9,10.6,63.6,1016.5,38.5,12,,,,,2009-05-23T05:59:26,2009-05-23T21:36:02,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-24,84.2,59,71.8,85.9,59,72.2,59.6,66.7,0,0,0,,0,0,17,8.8,6,1017.1,24.5,10.5,,,,,2009-05-24T05:58:25,2009-05-24T21:37:13,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-25,85.1,64.5,74.6,90.4,64.5,75.6,64.9,72.6,0,0,0,,0,0,24.6,12.7,52,1013.5,40.5,9.7,,,,,2009-05-25T05:57:26,2009-05-25T21:38:23,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-26,70.8,53.5,60,70.8,53.5,60,53.3,79.5,0.369,100,20.83,rain,0,0,41.6,14,263.3,1015.9,76.1,8,,,,,2009-05-26T05:56:29,2009-05-26T21:39:31,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-27,61,46.3,55.1,61,44.1,54.5,44.8,69.4,0,0,0,,0,0,24.7,11.8,252.2,1027.5,63.7,11.3,,,,,2009-05-27T05:55:35,2009-05-27T21:40:38,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-28,64.2,56.2,59.8,64.2,56.2,59.8,54.7,83.5,0,0,0,,0,0,20.5,8.2,301.2,1030,97.6,8.4,,,,,2009-05-28T05:54:43,2009-05-28T21:41:43,0.14,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-29,72.5,55.6,64.1,72.5,55.6,64.1,51.2,66.6,0.001,100,4.17,rain,0,0,27.5,12.6,47.8,1028.5,25.7,10.7,,,,,2009-05-29T05:53:54,2009-05-29T21:42:47,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-30,74.2,54.8,65.2,74.2,54.8,65.2,43.3,45.9,0,0,0,,0,0,32.7,15,56.5,1021.7,0.5,14.5,,,,,2009-05-30T05:53:07,2009-05-30T21:43:49,0.21,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-05-31,73.2,56.5,65.3,73.2,56.5,65.3,50.5,59.4,0,0,0,,0,0,26.9,14.3,38.2,1020.5,23.2,13.6,,,,,2009-05-31T05:52:23,2009-05-31T21:44:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-01,77.1,57.6,68.4,77.1,57.6,68.4,54.4,62.7,0,0,0,,0,0,29.4,13.9,28.1,1020.2,24.9,10,,,,,2009-06-01T05:51:41,2009-06-01T21:45:48,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-02,74.4,58.8,67.2,74.4,58.8,67.2,51.6,59.3,0,0,0,,0,0,26.7,12.7,5.7,1020.7,3.5,11.7,,,,,2009-06-02T05:51:02,2009-06-02T21:46:45,0.31,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-03,72.8,55.3,64.5,72.8,55.3,64.5,50.7,62.3,0,0,0,,0,0,22.9,12.5,15.8,1019.5,41.1,11.9,,,,,2009-06-03T05:50:25,2009-06-03T21:47:40,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-04,65.9,50.8,58.4,65.9,50.8,58.4,43.4,58.8,0,0,0,,0,0,20.5,9.8,24.2,1017.1,44.5,13.1,,,,,2009-06-04T05:49:51,2009-06-04T21:48:33,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-05,66.3,47.8,57.8,66.3,45.6,57.5,41.1,54.7,0,0,0,,0,0,25.2,12.2,63.2,1009.9,48.3,13.4,,,,,2009-06-05T05:49:19,2009-06-05T21:49:24,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-06,58.7,50.4,54.5,58.7,50.4,54.5,45.5,72.2,0.082,100,20.83,rain,0,0,24.5,11.5,42.2,1000.1,67.5,9.4,,,,,2009-06-06T05:48:50,2009-06-06T21:50:13,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-07,62.9,52.9,56,62.9,52.9,56,48.2,76.7,0.175,100,37.5,rain,0,0,32.3,13,217.2,1002.6,75.8,10.3,,,,,2009-06-07T05:48:24,2009-06-07T21:51:00,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-08,59.9,47.6,54.6,59.9,45.5,54.3,50.9,87.7,0.409,100,45.83,rain,0,0,19.7,9,163,1006.1,66.5,9.4,,,,,2009-06-08T05:48:00,2009-06-08T21:51:45,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-09,65.7,51.3,58.8,65.7,51.3,58.8,53.9,84.6,0.098,100,33.33,rain,0,0,37.2,15.3,200.8,1007,75.9,11,,,,,2009-06-09T05:47:40,2009-06-09T21:52:28,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-10,61.5,53.6,57.9,61.5,53.6,57.9,53.9,86.7,0.392,100,41.67,rain,0,0,35.5,10.9,195.2,1011.8,87.4,8.4,,,,,2009-06-10T05:47:21,2009-06-10T21:53:08,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-11,68.2,53.1,61.1,68.2,53.1,61.1,49.9,69,0.056,100,8.33,rain,0,0,34,11.8,270.2,1017.5,64.3,12.8,,,,,2009-06-11T05:47:06,2009-06-11T21:53:46,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-12,71.2,54.9,63.1,71.2,54.9,63.1,51,65.4,0,0,0,,0,0,17.2,6.1,318.2,1021.8,62.5,12.9,,,,,2009-06-12T05:46:53,2009-06-12T21:54:22,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-13,79.1,57.7,68.8,79.1,57.7,68.8,55.2,63.5,0,0,0,,0,0,13.8,5.5,135.9,1020.5,36.6,12.4,,,,,2009-06-13T05:46:43,2009-06-13T21:54:55,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-14,83.7,61.2,72.8,84.3,61.2,73.1,60.6,66.5,0,0,0,,0,0,23.4,9.9,233.5,1017.4,54.3,11.3,,,,,2009-06-14T05:46:36,2009-06-14T21:55:26,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-15,69.3,59.4,62.3,69.3,59.4,62.3,58.4,87.5,0.738,100,54.17,rain,0,0,24.2,8.6,333.4,1016.6,85.8,8.4,,,,,2009-06-15T05:46:31,2009-06-15T21:55:54,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-16,72.4,53.1,62.3,72.4,53.1,62.3,51.7,71.4,0.053,100,16.67,rain,0,0,18.2,9.6,280.1,1022.9,28.6,8.6,,,,,2009-06-16T05:46:30,2009-06-16T21:56:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-17,77.2,55.2,67.5,77.2,55.2,67.5,53,61.4,0,0,0,,0,0,20.7,8.9,165.3,1020.7,47.8,12.1,,,,,2009-06-17T05:46:30,2009-06-17T21:56:43,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-18,69.2,60,65.2,69.2,60,65.2,56.8,74.5,0,0,0,,0,0,17.7,10.5,269.6,1019.4,67.6,12.4,,,,,2009-06-18T05:46:34,2009-06-18T21:57:04,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-19,68,55.7,61.6,68,55.7,61.6,47.4,61.3,0.006,100,4.17,rain,0,0,26,12,312.9,1021.6,53.9,12.6,,,,,2009-06-19T05:46:40,2009-06-19T21:57:22,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-20,62.8,52.7,57.8,62.8,52.7,57.8,48.2,70.8,0,0,0,,0,0,29.2,13.1,314.8,1024.1,58.9,12.4,,,,,2009-06-20T05:46:49,2009-06-20T21:57:38,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-21,68.6,50.1,60.2,68.6,50.1,60.2,49.6,69.5,0,0,0,,0,0,27.8,11.7,320.7,1023.8,43.5,11.8,,,,,2009-06-21T05:47:01,2009-06-21T21:57:51,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-22,67.5,55.5,61.5,67.5,55.5,61.5,47.5,61.5,0,0,0,,0,0,23.8,9.9,22.6,1025.8,38.2,11.9,,,,,2009-06-22T05:47:15,2009-06-22T21:58:01,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-23,72.9,52.1,64,72.9,52.1,64,47,55.2,0,0,0,,0,0,30.9,13.2,39.4,1025.1,12.6,11.4,,,,,2009-06-23T05:47:31,2009-06-23T21:58:08,0.02,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-24,77.3,58.3,68.6,77.3,58.3,68.6,51.7,56.3,0,0,0,,0,0,28.3,13.4,40,1016.9,26,13.3,,,,,2009-06-24T05:47:51,2009-06-24T21:58:13,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-25,80.9,64,72.3,81.7,64,72.4,58.6,62.6,0,0,0,,0,0,24.2,8.9,66.7,1010.5,49,14.8,,,,,2009-06-25T05:48:13,2009-06-25T21:58:15,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-26,74.9,64.6,69.2,74.9,64.6,69.2,61.6,77.4,0.064,100,20.83,rain,0,0,22.7,11.3,335.8,1010.9,69.8,12.6,,,,,2009-06-26T05:48:37,2009-06-26T21:58:14,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-27,77.4,59.4,67.9,77.4,59.4,67.9,56.4,68.9,0.001,100,4.17,rain,0,0,18.7,8,327.2,1015.5,29.6,10.5,,,,,2009-06-27T05:49:04,2009-06-27T21:58:10,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999,07055099999"
"Paris, France",2009-06-28,80.6,61.7,72.4,81.2,61.7,72.5,59,63.8,0,0,0,,0,0,16.6,7.2,37.2,1015.1,49.8,12.2,,,,,2009-06-28T05:49:33,2009-06-28T21:58:04,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-29,85.8,65.5,76.5,84.9,65.5,76.4,59.7,58.5,0,0,0,,0,0,21.5,9,43.1,1016.9,8.4,10.8,,,,,2009-06-29T05:50:04,2009-06-29T21:57:55,0.25,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-06-30,87,65.7,77.4,86.4,65.7,77.4,60.1,57,0,0,0,,0,0,19.3,8.7,21.6,1019.5,17.1,11.7,,,,,2009-06-30T05:50:38,2009-06-30T21:57:43,0.26,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-07-01,86.1,66.2,76.7,86.4,66.2,77,61.8,61.7,0,0,0,,0,0,19.7,9.1,19.7,1020.4,12.3,9.4,,,,,2009-07-01T05:51:15,2009-07-01T21:57:28,0.3,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-07-02,89.3,67,78,89.9,67,78.4,62.4,60.5,0.027,100,8.33,rain,0,0,42.5,9,356,1016.4,27,8.4,,,,,2009-07-02T05:51:53,2009-07-02T21:57:11,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2009-07-03,80.8,67.2,73.4,80.3,67.2,73.4,59.3,63.4,0,0,0,,0,0,19.7,10.2,273.2,1015,45.6,17.3,,,,,2009-07-03T05:52:34,2009-07-03T21:56:51,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2009-07-04,81.6,63,73,81.1,63,73,56.2,57.3,0,0,0,,0,0,19.5,6.9,48.3,1013.9,30.9,17.9,,,,,2009-07-04T05:53:16,2009-07-04T21:56:28,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
